topic_id,global_top_words,n_docs_total,first_month,last_month,n_months_active,n_subcluster_hits
555,"market wrap, watching ahead, continental stoxx, sec yield, markets kick, tips etf, march brent, tied 500, globex trading, barrel globex, evergrande, delta variant, pan continental, futures tied, messrs glassman",249,2015-06,2021-09,9,9
556,"bcf, traders surveyed, week storage, gas stockpiles, gelber associates, report storage, bcf week, firm gelber, storage week, estimate correct, mmbtu, bayazitoglu, ritterbusch, kent bayazitoglu, fahrenheit normal",592,2015-07,2017-04,22,22
557,"vindman, confederate monuments, loury, oriel college, confederate leaders, confederate generals, united daughters, colston, confederate, stonewall jackson, confederate flag, named confederate, confederate statues, battle flag, remove statue",119,2015-07,2020-07,4,4
558,"border serbia, migration deal, lesbos, maizière said, mr davutoglu, seehofer, ansbach, maizière, mr faymann, davutoglu, mr maizière, external borders, hungarian border, migration minister, mr seehofer",782,2015-07,2018-08,18,23
559,"mr manafort, rechnitz, mr rechnitz, mr shkreli, manafort, mr ganek, retrophin, shkreli, mr parnas, ganek, sarao, parnas, mr sarao, msmb, mr ulbricht",228,2015-09,2020-02,9,9
560,"philidor, valeant said, valeant, valeant stock, valeant drugs, valeant shares, philidor rx, rx services, michael pearson, depomed, said valeant, valeant board, relationship philidor, pharmacy philidor, alere",123,2015-10,2016-04,4,5
561,"abdeslam, molenbeek, salah abdeslam, egyptair flight, ec225, abaaoud, sinai province, brussels attacks, egyptair, schaerbeek, paris attacks, egyptian led, brussels airport, se a320, jambon",161,2015-11,2016-06,4,4
562,"wabtec, xerox board, fujifilm, sika, cohu, icahn deason, dow dupont, mr liveris, dow 72, deal fujifilm, jarden, liveris, deason, fujifilm said, mr ramsay",49,2015-12,2018-05,2,2
563,"shipmatrix, omicron, wsj logistics, logistics report, mbps, eephillips_wsj follow, according shipmatrix, afterpay, eephillips_wsj, mr moyes, holiday ad, brianjbaskin, team brianjbaskin, paulpage follow, omicron variant",261,2015-12,2021-12,8,8
564,"microcephaly, zika, coronavac, wynwood, cases zika, aedes aegypti, aegypti, infected zika, aedes, zika virus, transmission zika, zika cases, microcephaly cases, zika outbreak, zika infection",160,2016-02,2021-01,6,6
565,"mr temer, janot, temer, pmdb, mr cunha, calheiros, ms rousseff, mr janot, odebrecht, mr moro, mr vizcarra, eduardo cunha, joesley, mr lasso, operation car",655,2016-03,2020-11,20,24
566,"cla, ms devos, mrs devos, success academy, richard carranza, chancellor richard, fafsa, yeshivas, yiannopoulos, fariña, harvard admissions, mr falwell, remote learning, person instruction, specialized high",1672,2016-03,2021-11,45,47
567,"bangladesh bank, bangladesh central, warsame, laundering council, bangladesh account, accounts philippines, interbank messaging, philippines anti, million bangladesh, payment instructions, mr deasy, mr zaffino, cbl, swift network, zaffino",41,2016-03,2016-05,2,2
568,"mr damore, damore, daily stormer, gustavo martinez, stormer, sexist behavior, mcwhinney, mr bostic, allyship, ms shiu, damore said, james damore, cloudflare, jwt chief, wpp 67",96,2016-03,2020-07,5,5
569,"mossack, mossack fonseca, gunnlaugsson, mr gunnlaugsson, fonseca, panamanian law, firm mossack, panama papers, mr devillers, devillers, mr heywood, unaoil, documents panamanian, called panama, fonseca said",30,2016-04,2016-04,1,1
570,"1mdb, mr najib, petrosaudi, mr mahathir, rafizi, ipic, alliance hope, rosmah, najib wrongdoing, 1mdb said, ipic said, 1mdb fund, donation saudi, mr leissner, mr gertler",91,2016-04,2018-07,4,4
571,"judge curiel, mrs long, mcmullin, trump university, foundation donors, gen flynn, nevertrump, ms teachout, curiel, mr scaramucci, superdelegates, mr manafort, ms abedin, mr huelskamp, ms conway",924,2016-05,2017-01,8,12
572,"ms mayer, mr pai, western electric, straight path, vz 27, yahoo messenger, neutrality rules, net neutrality, postpaid phone, postpaid, pai, safety mode, unlimited data, unlimited plans, paid prioritization",44,2016-07,2017-04,2,2
573,"failed arms, private prisons, payment iran, corrections corp, geo said, commutation, cash iran, ransom payment, transfer iran, suspects convicts, dhiab, arms deal, hostile activity, shorten sentences, american prisoners",20,2016-08,2016-08,1,1
574,"rivian, mr musk, model 3s, tesla board, tesla private, tesla said, tesla shares, musk said, solarcity, tesla stock, tesla tsla, tsla 33, mr diess, said tesla, model sedan",323,2016-08,2021-11,12,12
575,"mr baumann, sell bayer, precision planting, ddgs, antibiotics used, talen, monsanto bayer, chemchina, syngenta, bayer monsanto, baumann, tilapia, buy monsanto, feedlots, fyrwald",57,2016-09,2016-10,2,2
576,"ms tolstedt, tolstedt, mr stumpf, stumpf, fictitious unauthorized, mr shrewsberry, unaoil, tactics scandal, shrewsberry, menefee, fargo employees, timothy sloan, customers knowledge, carrie tolstedt, amtrust",191,2016-09,2020-03,6,7
577,"s8, galaxy s8, samsung biologics, bioepis, samsung bioepis, viv, galaxy note, ngk, leeco, werther, biosimilars, bixby, 7s, replacement phones, cpsc",45,2016-10,2017-04,2,2
578,"mr lighthizer, lighthizer, chapter 19, usmca, new nafta, mr videgaray, videgaray, border adjustment, guajardo, canada dairy, mr marchionne, ms malmstrom, mr navarro, cohn departure, ildefonso guajardo",836,2016-11,2020-01,17,22
579,"mr cagney, archegos, prosus, mr gores, medical properties, sofi, ltse, 500 startups, addepar, ionq, cagney, spac, spacs, iconiq, acorns",602,2016-11,2021-06,14,14
580,"mr tillerson, gen mattis, tillerson, dr shulkin, shulkin, mattis, mattis said, graham mccain, private care, bilden, tillerson said, rex tillerson, tillerson secretary, theranos, mr pompeo",60,2016-12,2017-01,2,2
581,"indexing capital, aadhaar, demonetization, tech taxes, nasbo, biden stand, gains inflation, mr biden, cfpb, taxes nominal, stand policy, ms shelton, ladder capital, mr modi, gain inflation",58,2017-01,2020-10,3,3
582,"mr noreika, onewest, noreika, mr runcie, mr mnuchin, runcie, mnuchin, indymac, onewest bank, otting, acting comptroller, mr curry, keith noreika, financial freedom, executive onewest",40,2017-01,2017-05,2,2
583,"daca, citizenship question, mr corsi, remain mexico, justice gorsuch, daca recipients, ricardel, ms ricardel, corsi, robart, mr mcaleenan, separating families, gelernt, mr credico, mpp",1256,2017-02,2021-08,32,35
584,"sondland, mr sondland, ms yovanovitch, vindman, yovanovitch, mr zelensky, wall funding, impeachment inquiry, mr rosenstein, mr comey, dr shulkin, zelensky, mr mcgahn, shulkin, comey firing",1803,2017-04,2021-01,31,41
585,"credit acceptance, parent plus, cecl, hamers, afterpay, clo, mr hamers, vocalink, mr fairbank, sapphire reserve, pace loans, fairbank said, clos, enria, gottstein",185,2017-04,2021-05,8,8
586,"eephillips_wsj follow, eephillips_wsj, brianjbaskin, paulpage follow, team brianjbaskin, follow paulpage, entire wsj, wsj logistics, follow entire, american shipper, logistics report, page deputy, splash 24, click newsletter, jensmithwsj",290,2017-05,2018-03,10,10
587,"amazon foods, moosejaw, brandless, pillpack, foods amazon, ocado, blue buffalo, harmening, dr gawande, mr mcmullen, meal kit, amzn 22, schlotman, blue apron, mr jassy",379,2017-06,2020-04,11,13
588,"great ormond, ormond street, gard, doudna, crispr, street hospital, experimental therapy, ms yates, ormond, mr gard, trump pope, mitochondrial, assisted suicide, mice humans, tested mice",16,2017-07,2017-07,1,1
589,"worldpay, vantiv, sapphire reserve, chase pay, member loans, al kelly, britto, reserve customers, card member, chase sapphire, paypal, sapphire, vocalink, paypal shares, corporate cards",15,2017-07,2017-07,1,1
590,"mr funk, hispanic households, close comparison, educated men, funk says, sentier, sentier research, ms brainard, nash says, hassett, mr hassett, individuals globally, born latinos, share hispanic, mr dinapoli",42,2017-09,2018-09,2,2
591,"pneumonic, pneumonic plague, kamloops, indigenous children, unmarked graves, residential school, babar, tanimoto, residential schools, street heliport, graves near, chomp, heliport, mr mccormack, east 34th",80,2017-11,2021-12,4,4
592,"dybeck happe, dybeck, icapital, happe, habana, mr krzanich, fishkin, drucker institute, ms suryadevara, headspace, quarta, krzanich, amtrust, suryadevara, axalta",293,2017-12,2021-10,6,6
593,"anr, a2 milk, unibail, bon ton, atef, marfrig, waterstones, embraco, wilzig, national beef, eastdil, lowy family, frank lowy, liquidation firms, seadrill",70,2017-12,2019-03,3,3
594,"hq2, venntel, mr gianaris, gianaris, crystal city, jbg, iob, second headquarters, jassy, mike gianaris, housing transit, mr jassy, amazon deal, mr bezos, amazon employees",316,2018-01,2021-04,12,12
595,"qualcomm shareholders, offer qualcomm, bid qualcomm, qualcomm board, broadcom, broadcom qualcomm, hock tan, based broadcom, broadcom bid, redomicile, executive hock, nxp, mr mollenkopf, broadcom avgo, cfius",87,2018-02,2018-04,3,3
596,"mr weisselberg, weisselberg, mr avenatti, avenatti, ms clifford, mr manafort, kilimnik, mueller office, mr kilimnik, fertinal, manafort, mr credico, broidy, mr broidy, mr hallett",837,2018-03,2021-12,23,24
597,"mr culp, culp, mr flannery, larry culp, ge bonds, ge 97, stake baker, flannery, ge 52, culp said, john flannery, gorsky said, lca vision, culp outsider, ge debt",54,2018-10,2021-11,3,3
598,"saikawa, mr saikawa, senard, mr ghosn, mr senard, saikawa said, ghosn arrest, nissan board, hiroto saikawa, renault board, hiroto, ghosn, ghosn family, executive hiroto, nissan financial",135,2018-11,2020-01,6,6
599,"41st president, memorial hermann, mr stokes, bush died, mulroney, casket, leaders mitch, drive iraq, eulogists, male passengers, national cathedral, meacham, bush service, state funeral, mr gorbachev",18,2018-12,2018-12,1,1
600,"wildfire victims, kincade, pg bankruptcy, wildfire claims, montali, blackjewel, caribou palermo, bondholder plan, pcg 44, pg equipment, wildfire fund, pg said, wildfire liabilities, dennis montali, pg filed",232,2019-01,2019-12,7,7
601,"mr fairfax, mr northam, northam, justin fairfax, blackface, gov justin, yearbook page, legislative black, school yearbook, yearbook photo, blackface ku, mr herring, virginia legislative, 1984 medical, yearbooks",17,2019-02,2019-02,1,1
602,"quevedo, saudi russian, saudi russia, citgo, guaidó, venezuelan crude, saudis russians, pdvsa, pif, opec russia, mr guaidó, mr maduro, fleetmon, arabia russia, prince ahmed",70,2019-02,2020-04,3,3
603,"metaverse, livongo, health catalyst, nft, defi, lumentum, spac, nfts, govil, spacs, owl rock, ii vi, careem, uber ipo, iwg",487,2019-03,2021-12,9,9
604,"cnex, bytedance, tiktok, hikvision, tiktok operations, tiktok said, ligado, entity list, dahua, tiktok users, mr pichai, huawei, components huawei, 5g, huawei gear",324,2019-05,2020-09,11,11
605,"esg funds, esg, ørsted, esg fund, sustainability linked, esg data, esg investing, sustainable investing, esg ratings, scope emissions, green hydrogen, tmc, covestro, esg factors, sustainable finance",187,2019-06,2021-11,7,7
606,"roundtable companies, french gates, org mckinsey, leanin org, leanin, companies 53, ms french, mr pasternak, mr lesser, dr shaw, suzman, engagement development, drucker institute, purpose corporation, pasternak",83,2019-08,2021-06,3,3
607,"mcas, mr muilenburg, max crisis, forkner, muilenburg, max flight, max jets, mr forkner, sriwijaya, max production, engine covers, 737 max, max fleet, ba 02, max return",232,2019-08,2021-10,9,9
608,"newsletter receive, section markets, trading specified, premarket shares, morning email, premarket company, stocks watch, click companies, trade actively, flat premarket, markets newsletter, 11 premarket, stock movements, premarket, actively friday",35,2019-08,2019-09,2,2
609,"mr neumann, 0b, gunningham, wework, softbank employees, wework parent, adam neumann, vision fund, iwg, wirecard, wife rebekah, minson, welive, neumann told, dunlevie",62,2019-09,2019-11,3,3
610,"wirecard, defi, duhnke, stablecoins, nso group, nso, binance, xrp, bitmex, mr binns, roisman, ms oh, redfearn, mr gensler, homburger",393,2019-10,2021-11,10,10
611,"exide, blackjewel, tailings dams, high severe, dicamba, mr householder, brumadinho, hazard potential, mr dondero, fes, montali, ubiome, tailings, california resources, dondero",67,2019-10,2020-10,3,3
612,"obermeyer, ai program, semenza, gottman, mr banerjee, openai, goodenough, ai systems, prof cohen, ai, yoshino, banerjee, epo, developed stanford, make ai",23,2019-10,2019-10,1,1
613,"hilong, tfi, coronavirus epidemic, zim, 18 1995, coronavirus, pua, hubei, features columns, columns headlines, headlines personal, ups freight, kharas, coronavirus china, sailings",243,2020-02,2021-01,6,6
614,"farhadian weinstein, ms farhadian, farhadian, orlins, ranked choice, super tuesday, bloomberg campaign, choice voting, ms klobuchar, ms wiley, mr buttigieg, stop frisk, kathryn garcia, buttigieg, sliwa",190,2020-02,2021-06,3,3
615,"remdesivir, walensky, dr walensky, employees vaccinated, hydroxychloroquine, biontech vaccine, hopkins data, covid tracking, positivity rate, pfizer biontech, dr fauci, vaccination sites, pfizer vaccine, biontech, antibody tests",1597,2020-03,2021-12,18,32
616,"bergamo, lombardy, mass testing, nonessential shops, pcr, contact tracers, antigen tests, virus carriers, coronavirus patients, sept march, tracers, aug sept, daily infections, mr starmer, 19 patients",145,2020-03,2020-11,5,6
617,"ppp loans, ppp loan, direct checks, ppp funds, ppp, protections businesses, cares act, billion paycheck, mr barkin, clarida said, payroll loans, round direct, mr clarida, remote voting, injury disaster",412,2020-03,2020-12,9,11
618,"debt forbearance, pandemic bonds, poloz said, mr poloz, poloz, cut mexico, guzmán said, mopani, african debt, coronavirus, buchheit, guzmán, risk modelers, suspend debt, contract 2020",26,2020-04,2020-04,1,1
619,"meat plants, crawfish, processing line, cargill jbs, cal maine, jbs, jbs usa, meat plant, mission foods, peet, krave, nogueira said, pork plant, volume meat, usa holdings",50,2020-04,2020-05,2,2
620,"modly, crozier, acting navy, gilday, uss theodore, mike gilday, sailors ship, decision relieve, navy leaders, chief petty, navy secretary, navy officials, mr esper, esper, members tested",16,2020-04,2020-04,1,1
621,"parler, deepmind, hybrid cloud, mr krishna, quibi, mr pichai, qualtrics, krishna said, party cookies, jio, header bidding, scale ai, datarobot, blue yonder, pichai",242,2020-05,2021-10,8,8
622,"max jets, 346 lives, middle seats, mcas, gdc, 737 max, mr calhoun, max crisis, ba 43, took 346, dal 58, forkner, electrical issue, mr forkner, max crashes",193,2020-05,2021-11,8,8
623,"lordstown motors, carvana, mr diess, diess, stellantis, nikola, nikola said, tusimple, lordstown, nio, mr milton, hyliion, canoo, evs, northvolt",360,2020-06,2021-10,11,11
624,"hard seltzer, fiddelke, syngal, mr wilke, clouse, mr clouse, vuse, poshmark, blech, clouse said, juul, seltzers, syngal said, shopify, mr crosthwaite",572,2020-06,2021-10,14,15
625,"aksai chin, aksai, ladakh, actual control, vehicles 80, indian soldiers, 80 military, mix chinese, leh, indian troops, nepal new, conflict location, area fighting, himalayan mountains, disputed china",16,2020-06,2020-06,1,1
626,"mr dejoy, dejoy, dejoy said, election mail, mail ballots, ballot deadline, ballots received, postmarked election, mail voting, mailed ballots, ballots arrive, vote mail, mail ballot, general louis, ballots postmarked",154,2020-08,2020-10,3,3
627,"beirut port, tons ammonium, mr diab, explosion beirut, unifil, diab, gbu, port beirut, kilotons, ammonium nitrate, lebanon political, ammonium, central beirut, hassan diab, nitrate",31,2020-08,2020-08,1,1
628,"person instruction, positivity rate, person learning, person classes, remote learning, fully remote, learning loss, remote instruction, galil, richard carranza, mulgrew said, chokshi, walensky, learn remotely, remote school",380,2020-09,2021-12,11,11
629,"mr elder, larry elder, mr connerly, mr newsom, drive voting, connerly, newsom, hour voting, gov newsom, voter id, mr youngkin, youngkin, herbold, voted recall, poll watchers",83,2020-11,2021-09,3,3
630,"spike protein, aduhelm, covax, astrazeneca vaccine, biontech vaccine, omicron, pfizer biontech, myocarditis, walensky, curevac, biontech, mrna, mrna vaccines, novavax, vaccines pfizer",1040,2021-01,2021-12,11,14
631,"wallstreetbets, robinhood, mr tenev, mr tillinghast, tenev, tellurian, mr souki, gamestop, tenev said, wallstreetbets forum, gamestop shares, souki, mr guha, memx, support com",97,2021-02,2021-08,3,4
632,"greensill, archegos, mr greensill, mr gottstein, gottstein, suisse funds, archegos capital, greensill capital, tiger asia, chain finance, greensill funds, katerra, gottstein said, mr hwang, thomas gottstein",164,2021-03,2021-07,3,3
633,"cape good, canal authority, rabie, shoei, route example, tip africa, adani ports, imabari, routes suez, ballast tanks, aisha, mr sisi, suez canal, good hope, kisen",57,2021-03,2021-04,2,2
634,"mr gelsinger, gelsinger, chip shortage, gelsinger said, kioxia, formfactor, tsmc, semiconductor shortage, lordstown motors, mr ninivaggi, ninivaggi, state batteries, electric buses, pat gelsinger, battery swapping",75,2021-03,2021-09,3,3
635,"defi, dogecoin, stablecoins, ftx, binance, coinbase, inu, shiba inu, bitcoin futures, coinbase global, stablecoin, decentralized finance, shiba, crypto, blockfi",105,2021-04,2021-10,4,4
636,"mr manchin, aon willis, healthcare climate, omicron, manchin, mr kanter, ms khan, net combating, climate package, trillion education, mr saul, cbo score, lina khan, omicron variant, ms srinivasan",208,2021-07,2021-12,5,6
637,"cptpp, mr kishida, laschet, near ukraine, mr scholz, indo pacific, kishida, mr blinken, blinken, greens fdp, kyiv, nord stream, fdp, mr kyaw, donbas",156,2021-07,2021-12,4,4
638,"mr moïse, moïse, colombian soldiers, jovenel, haitian police, claude joseph, jovenel moïse, president jovenel, cap haïtien, haïtien, haitian authorities, haitian, dr henry, ariel henry, mr joseph",16,2021-07,2021-07,1,1
639,"eviction ban, new moratorium, eviction moratorium, ban evictions, rental assistance, ms bush, millions tenants, eviction, justice brett, dabney friedrich, tenants landlords, extend moratorium, santucci, billion rental, evictions",32,2021-08,2021-08,1,1
640,"archegos, roisman, mr roisman, bäte, centene, henes, mr zaffino, zaffino, alpha funds, mr gensler, youngwood, ms christianson, n26, savini, ifrs foundation",46,2021-09,2021-12,2,2
641,"ms maxwell, ms holmes, mr balwani, theranos, mr eisenman, mr schenk, balwani, judge davila, ghislaine maxwell, british socialite, mr lieber, epstein ms, theranos technology, ms coronel, ghislaine",58,2021-11,2021-12,2,2
